server_0,server_1,server_2
77176257,80775577,74501348
77244839,80844160,74569931
77313604,80912925,74638696
77381639,80980960,74706730
77446436,81045756,74771527
77516520,81115841,74841612
77584597,81183917,74909688
77649866,81249186,74974957
77718906,81318227,75043998
77788899,81388219,75113990
77859856,81459176,75184947
77926347,81525667,75251438
77998643,81597964,75323735
78065547,81664867,75390638
78134973,81734294,75460065
78207975,81807296,75533066
78280150,81879471,75605241
78352668,81951988,75677759
78422324,82021645,75747416
78488251,82087571,75813342
78560117,82159438,75885208
78630560,82229881,75955651
78698315,82297636,76023407
78767749,82367070,76092840
78835316,82434637,76160407
78904360,82503681,76229451
78971023,82570344,76296115
79041043,82640364,76366135
79109906,82709227,76434997
79179865,82779186,76504957
79250703,82850023,76575794
79318142,82917462,76643233
79386448,82985769,76711539
79453530,83052850,76778621
79519949,83119269,76845040
79590544,83189865,76915635
79661954,83261275,76987046
79727828,83327149,77052920
79792199,83391520,77117290
79860423,83459744,77185514
79926486,83525807,77251578
79994800,83594121,77319892
80066120,83665441,77391212
80136650,83735971,77461742
80206832,83806153,77531924
80274521,83873842,77599612
80344038,83943359,77669130
80413604,84012924,77738695
80484355,84083676,77809446
80553682,84153003,77878773
80620558,84219879,77945649
80688392,84287713,78013484
80761923,84361244,78087015
80831138,84430459,78156229
80898807,84498128,78223898
80964878,84564199,78289969
81034254,84633575,78359346
81101895,84701216,78426987
81169956,84769277,78495047
81236289,84835610,78561381
81302539,84901860,78627630
81370264,84969585,78695355
81438780,85038100,78763871
81506080,85105400,78831171
81575038,85174359,78900129
81639732,85239053,78964824
81705052,85304373,79030144
81774540,85373860,79099631
81843368,85442689,79168460
81910693,85510013,79235784
81975524,85574844,79300615
82043464,85642785,79368556
82113612,85712933,79438704
82187023,85786344,79512114
82255851,85855172,79580942
82326536,85925857,79651627
82394949,85994269,79720040
82462035,86061356,79787127
82530132,86129452,79855223
82597596,86196916,79922687
82662742,86262063,79987834
82728074,86327395,80053165
82797666,86396987,80122757
82865894,86465214,80190985
82933779,86533100,80258871
83001179,86600500,80326270
83073504,86672824,80398595
83139226,86738547,80464318
83207396,86806717,80532487
83275614,86874935,80600705
83340355,86939675,80665446
83410292,87009613,80735383
83477160,87076481,80802252
83549097,87148418,80874188
83615896,87215217,80940987
83684997,87284318,81010088
83755427,87354748,81080518
83822453,87421774,81147544
83885996,87485316,81211087
83957035,87556355,81282126
84022299,87621619,81347390
84093866,87693187,81418957
84157842,87757162,81482933
84231902,87831223,81556993
84295508,87894828,81620599
84363347,87962668,81688438
84432676,88031996,81757767
84500894,88100215,81825986
84566838,88166158,81891929
84629790,88229110,81954881
84696298,88295619,82021390
84763920,88363241,82089012
84832859,88432180,82157950
84901413,88500734,82226505
84967331,88566651,82292422
85036805,88636126,82361897
85109224,88708545,82434315
85175157,88774478,82500248
85241626,88840947,82566717
85311242,88910563,82636333
85381619,88980940,82706711
85448012,89047332,82773103
85519382,89118703,82844474
85590389,89189710,82915480
85659584,89258905,82984675
85731513,89330833,83056604
85795726,89395046,83120817
85865255,89464576,83190347
85935790,89535111,83260881
86000402,89599722,83325493
86069896,89669216,83394987
86140384,89739704,83465475
86208321,89807642,83533413
86278658,89877979,83603750
86344183,89943504,83669274
86408970,90008291,83734062
86478419,90077739,83803510
86547675,90146995,83872766
86614526,90213846,83939617
86688372,90287692,84013463
86758541,90357862,84083632
86827251,90426572,84152343
86895819,90495139,84220910
86961634,90560955,84286726
87028478,90627799,84353570
87096546,90695866,84421637
87167484,90766805,84492575
87228820,90828141,84553912
87300155,90899475,84625246
87369585,90968906,84694677
87435294,91034615,84760386
87500118,91099438,84825209
87570624,91169944,84895715
87643392,91242713,84968484
87708707,91308028,85033799
87776601,91375922,85101692
87848932,91448252,85174023
87915004,91514325,85240095
87979000,91578321,85304091
88043233,91642553,85368324
88111568,91710889,85436660
88179573,91778893,85504664
88245594,91844915,85570686
88309566,91908887,85634657
88377997,91977318,85703089
88446957,92046277,85772048
88511921,92111242,85837012
88579342,92178662,85904433
88646987,92246308,85972079
88717440,92316761,86042531
88788248,92387568,86113339
88859311,92458632,86184403
88928322,92527642,86253413
88994333,92593654,86319424
89069119,92668439,86394210
89141738,92741058,86466829
89219133,92818454,86544225
89294711,92894032,86619802
89369286,92968607,86694377
89443771,93043091,86768862
89512194,93111515,86837285
89580832,93180153,86905924
89654239,93253560,86979331
89725071,93324391,87050162
89795851,93395172,87120942
89866731,93466052,87191822
89936138,93535459,87261230
90001511,93600832,87326603
90068464,93667784,87393555
90139952,93739273,87465043
90207871,93807191,87532962
90278688,93878009,87603780
90347438,93946759,87672529
90413371,94012691,87738462
90484305,94083625,87809396
90551261,94150582,87876352
90618811,94218132,87943902
90686981,94286302,88012073
90756770,94356091,88081862
90824086,94423407,88149178
90893858,94493179,88218949
90967876,94567197,88292967
91036160,94635480,88361251
91105876,94705196,88430967
91175164,94774485,88500255
91246118,94845439,88571210
91312354,94911675,88637446
91383858,94983178,88708949
91449472,95048792,88774563
91518796,95118116,88843887
91588960,95188281,88914052
91662799,95262120,88987891
91731460,95330781,89056551
91804402,95403723,89129493
91873819,95473140,89198911
91940124,95539445,89265216
92003739,95603060,89328830
92073983,95673304,89399075
92146394,95745715,89471485
92218212,95817533,89543304
92282814,95882135,89607906
92354812,95954133,89679903
92423708,96023029,89748800
92495208,96094529,89820300
92560534,96159855,89885626
92630145,96229466,89955236
92697559,96296880,90022651
92768711,96368032,90093802
92834479,96433800,90159571
92901979,96501300,90227070
92965287,96564608,90290378
93031473,96630794,90356564
93102800,96702121,90427891
93172605,96771926,90497697
93246349,96845670,90571441
93317868,96917189,90642960
93388284,96987604,90713375
93455753,97055074,90780844
93522106,97121426,90847197
93590749,97190070,90915840
93664383,97263704,90989474
93737163,97336483,91062254
93802821,97402142,91127912
93869430,97468751,91194522
93931017,97530338,91256109
93997987,97597308,91323079
94065904,97665225,91390996
94128638,97727958,91453729
94196471,97795792,91521562
94264369,97863690,91589460
94333541,97932862,91658633
94404948,98004268,91730039
94469819,98069140,91794911
94542469,98141789,91867560
94608879,98208200,91933970
94680183,98279504,92005274
94745938,98345259,92071030
94816688,98416009,92141779
94882496,98481817,92207587
94946190,98545511,92271281
95013438,98612758,92338529
95075359,98674680,92400450
95147329,98746650,92472420
95208819,98808140,92533911
95275815,98875135,92600906
95338221,98937541,92663312
95402655,99001975,92727746
95474108,99073428,92799199
95547242,99146563,92872333
95617344,99216665,92942436
95685638,99284959,93010729
95755068,99354389,93080159
95827454,99426774,93152545
95896960,99496280,93222051
95959106,99558427,93284198
96030010,99629331,93355102
96100872,99700193,93425964
96172464,99771785,93497555
96241412,99840732,93566503
96308658,99907978,93633749
96377932,99977253,93703023
96448885,100048205,93773976
96513717,100113037,93838808
96581954,100181274,93907045
96650517,100249838,93975609
96720130,100319451,94045222
96788488,100387809,94113579
96857423,100456743,94182514
96928583,100527904,94253675
96992772,100592093,94317863
97060665,100659986,94385756
97132540,100731861,94457631
97198673,100797994,94523764
97269913,100869233,94595004
97336687,100936007,94661778
97404719,101004040,94729810
97472367,101071687,94797458
97540239,101139559,94865330
97607403,101206724,94932494
97673752,101273072,94998843
97743718,101343039,95068809
97812220,101411541,95137312
97880672,101479993,95205764
97950348,101549669,95275440
98019084,101618405,95344176
98089915,101689235,95415006
98155266,101754586,95480357
98220653,101819974,95545744
98284112,101883433,95609203
98353229,101952550,95678320
98424315,102023636,95749407
98496529,102095850,95821620
98559343,102158664,95884434
98630604,102229924,95955695
98696335,102295656,96021427
98766519,102365840,96091611
98833051,102432372,96158143
98901171,102500492,96226263
98971446,102570767,96296538
99039877,102639198,96364969
99101953,102701274,96427045
99171144,102770464,96496235
99234971,102834292,96560062
99305132,102904453,96630224
99375315,102974636,96700406
99441607,103040927,96766698
99506412,103105733,96831503
99574995,103174316,96900086
99643496,103242817,96968588
99712508,103311829,97037600
99781701,103381022,97106793
99847700,103447020,97172791
99914274,103513595,97239366
99985742,103585062,97310833
100047918,103647239,97373009
100114036,103713357,97439127
100179406,103778727,97504498
100248532,103847853,97573623
100317465,103916785,97642556
100383163,103982484,97708254
100452153,104051474,97777244
100520194,104119514,97845285
100582624,104181944,97907715
100650012,104249333,97975103
100718428,104317748,98043519
100785732,104385053,98110824
100852999,104452320,98178091
100922204,104521525,98247296
100994403,104593724,98319494
101054862,104654183,98379953
101123873,104723193,98448964
101189997,104789318,98515089
101259168,104858489,98584260
101323264,104922585,98648355
101387767,104987087,98712858
101457968,105057289,98783060
101522634,105121955,98847725
101586862,105186183,98911954
101654504,105253824,98979595
101717826,105317146,99042917
101781113,105380434,99106204
101852970,105452291,99178061
101925090,105524410,99250181
101988657,105587978,99313749
102051552,105650872,99376643
102117681,105717002,99442772
102185245,105784566,99510337
102256246,105855567,99581338
102325103,105924424,99650195
102394569,105993890,99719660
102465989,106065310,99791080
102529407,106128728,99854498
102595452,106194773,99920544
102662881,106262202,99987973
102729762,106329083,100054854
102798758,106398078,100123849
102870134,106469454,100195225
102937494,106536815,100262585
103009225,106608546,100334316
103075996,106675316,100401087
103145604,106744925,100470696
103219416,106818737,100544507
103285242,106884563,100610333
103352072,106951392,100677163
103421682,107021003,100746773
103489891,107089212,100814982
103563183,107162504,100888275
103634038,107233358,100959129
103703098,107302419,101028189
103768649,107367969,101093740
103839822,107439143,101164913
103908700,107508021,101233791
103973845,107573166,101298936
104035198,107634518,101360289
104099879,107699200,101424971
104162972,107762292,101488063
104225528,107824849,101550620
104293523,107892844,101618615
104357575,107956896,101682667
104423674,108022994,101748765
104492984,108092304,101818075
104559444,108158765,101884535
104624388,108223709,101949479
104685514,108284835,102010606
104747884,108347205,102072975
104812009,108411330,102137101
104871714,108471035,102196806
104942699,108542020,102267790
105011202,108610523,102336294
105080027,108679347,102405118
105145542,108744862,102470633
105209856,108809177,102534948
105280422,108879742,102605513
105354356,108953676,102679447
105428192,109027513,102753283
105494131,109093451,102819222
105559721,109159041,102884812
105635397,109234717,102960488
105703813,109303134,103028904
105771166,109370486,103096257
105836471,109435792,103161562
105899633,109498953,103224724
105963073,109562394,103288164
106030452,109629772,103355543
106098244,109697565,103423336
106168007,109767328,103493099
106233823,109833143,103558914
106302662,109901983,103627753
106368553,109967873,103693644
106440063,110039383,103765154
106506539,110105860,103831631
106571488,110170809,103896580
106634670,110233990,103959761
106702255,110301575,104027346
106774458,110373778,104099549
106843115,110442436,104168207
106911636,110510956,104236727
106980098,110579419,104305190
107045669,110644989,104370760
107114458,110713779,104439549
107182206,110781527,104507298
107253342,110852662,104578433
107325295,110924616,104650387
107399054,110998375,104724146
107470490,111069811,104795581
107540661,111139982,104865753
107609726,111209047,104934818
107680607,111279927,105005698
107748409,111347730,105073500
107814886,111414207,105139977
107884627,111483948,105209719
107956459,111555779,105281550
108022098,111621418,105347189
108084482,111683803,105409574
108151809,111751129,105476900
108219475,111818796,105544566
108288150,111887470,105613241
108353709,111953029,105678800
108422520,112021841,105747612
108491268,112090588,105816359
108558627,112157948,105883718
108624089,112223409,105949180
108691253,112290574,106016344
108760117,112359438,106085208
108829443,112428764,106154534
108894727,112494048,106219818
108961945,112561265,106287036
109030249,112629570,106355341
109101688,112701008,106426779
109170167,112769488,106495258
109238475,112837796,106563567
109305151,112904471,106630242
109377474,112976795,106702565
109445013,113044334,106770104
109510758,113110079,106835849
109576737,113176058,106901828
109646856,113246177,106971948
109714315,113313635,107039406
109783275,113382596,107108367
109852885,113452205,107177976
109922738,113522058,107247829
109989205,113588526,107314296
110053211,113652531,107378302
110115361,113714681,107440452
110184010,113783331,107509101
110252822,113852143,107577913
110319170,113918490,107644261
110386249,113985569,107711340
110456625,114055945,107781716
110519975,114119296,107845066
110587304,114186624,107912395
110655513,114254833,107980604
110718245,114317566,108043337
110782328,114381649,108107420
110850177,114449498,108175269
110917987,114517307,108243078
110987654,114586975,108312745
111056669,114655990,108381761
111122591,114721912,108447682
111195093,114794414,108520185
111262266,114861587,108587358
111332387,114931708,108657478
111401238,115000558,108726329
111467589,115066909,108792680
111536183,115135504,108861274
111604599,115203920,108929691
111676147,115275468,109001239
111737826,115337146,109062917
111804710,115404031,109129801
111872875,115472196,109197966
111936493,115535814,109261584
112004306,115603627,109329397
112073923,115673243,109399014
112141452,115740772,109466543
112207786,115807107,109532878
112276468,115875789,109601559
112342144,115941465,109667236
112410660,116009981,109735751
112481401,116080722,109806492
112554138,116153459,109879230
112626510,116225830,109951601
112697735,116297056,110022826
112766996,116366316,110092087
112837617,116436937,110162708
112906252,116505572,110231343
112972903,116572224,110297995
113041058,116640379,110366149
113114300,116713620,110439391
113176767,116776088,110501858
113240637,116839958,110565728
113305372,116904693,110630464
113372899,116972220,110697990
113442354,117041674,110767445
113507339,117106660,110832430
113572247,117171568,110897339
113639211,117238532,110964302
113712122,117311443,111037213
113778764,117378085,111103855
113850185,117449505,111175276
113919266,117518586,111244357
113986651,117585971,111311742
114054995,117654315,111380086
114123659,117722980,111448751
114194152,117793472,111519243
114265294,117864615,111590386
114336248,117935569,111661340
114404988,118004309,111730080
114474997,118074318,111800088
114545802,118145123,111870894
114608547,118207868,111933639
114674534,118273855,111999626
114742220,118341541,112067312
114809090,118408411,112134181
114874913,118474234,112200004
114939214,118538535,112264305
115003933,118603254,112329024
115074091,118673412,112399182
115145377,118744697,112470468
115214682,118814003,112539773
115285774,118885094,112610865
115355254,118954575,112680345
115423001,119022321,112748092
115492978,119092298,112818069
115560192,119159513,112885283
115630408,119229729,112955500
115704179,119303499,113029270
115769983,119369304,113095075
115836716,119436036,113161807
115905634,119504954,113230725
115973890,119573211,113298981
116042749,119642070,113367841
116111550,119710871,113436641
116179345,119778665,113504436
116251537,119850857,113576628
116320928,119920248,113646019
116391249,119990569,113716340
116459928,120059249,113785020
116522558,120121879,113847649
116589821,120189141,113914912
116662214,120261535,113987305
116727889,120327210,114052981
116795066,120394386,114120157
116869350,120468670,114194441
116940768,120540089,114265859
117009400,120608720,114334491
117080253,120679574,114405345
117149901,120749222,114474992
117220840,120820161,114545932
117282389,120881710,114607480
117350259,120949580,114675350
117416040,121015360,114741131
117486438,121085758,114811529
117554517,121153838,114879609
117626233,121225554,114951324
117694203,121293524,115019294
117756714,121356034,115081805
117825255,121424575,115150346
117894915,121494236,115220007
117962438,121561759,115287530
118030063,121629384,115355154
118097015,121696336,115422106
118165084,121764405,115490175
118233159,121832480,115558251
118305371,121904692,115630462
118374709,121974030,115699800
118443102,122042423,115768194
118512211,122111532,115837303
118581164,122180484,115906255
118643577,122242897,115968668
118709857,122309177,116034948
118772781,122372102,116097872
118840682,122440002,116165773
118906250,122505570,116231341
118973791,122573111,116298882
119042520,122641841,116367611
119111634,122710955,116436725
119179305,122778626,116504396
119248258,122847579,116573350
119319362,122918682,116644453
119389173,122988494,116714265
119459276,123058597,116784367
119526221,123125541,116851312
119599085,123198406,116924176
119668344,123267665,116993436
119737136,123336457,117062228
119804449,123403770,117129540
119870886,123470207,117195977
119941642,123540963,117266733
120011261,123610581,117336352
120082330,123681650,117407421
120154127,123753448,117479218
120223074,123822395,117548165
120292348,123891669,117617439
120362444,123961765,117687536
120429370,124028691,117754461
120497364,124096685,117822456
120566282,124165602,117891373
120629176,124228497,117954267
120692794,124292115,118017886
120763277,124362598,118088368
120833480,124432801,118158571
120902531,124501851,118227622
120975366,124574687,118300458
121046230,124645551,118371322
121117702,124717023,118442794
121188387,124787707,118513478
121254480,124853801,118579571
121323771,124923091,118648862
121390877,124990198,118715968
121456692,125056012,118781783
121524973,125124294,118850064
121591666,125190987,118916757
121659963,125259284,118985054
121727523,125326844,119052614
121798764,125398085,119123855
121859727,125459047,119184818
121927937,125527257,119253028
122000331,125599652,119325422
122069563,125668884,119394654
122129751,125729072,119454842
122199886,125799207,119524978
122270548,125869868,119595639
122337244,125936565,119662336
122406310,126005631,119731402
122471235,126070556,119796326
122537010,126136330,119862101
122609249,126208569,119934340
122682627,126281947,120007718
122749815,126349135,120074906
122819549,126418869,120144640
122890506,126489826,120215597
122958248,126557569,120283340
123024917,126624238,120350008
123092247,126691568,120417339
123158904,126758225,120483995
123228307,126827628,120553399
123293819,126893140,120618910
123363223,126962544,120688314
123431092,127030413,120756183
123495662,127094982,120820753
123562464,127161784,120887555
123630629,127229949,120955720
123697729,127297049,121022820
123763492,127362813,121088584
123829376,127428697,121154467
123896402,127495723,121221494
123962791,127562112,121287882
124032781,127632102,121357873
124099610,127698930,121424701
124169274,127768595,121494366
124239402,127838722,121564493
124309809,127909129,121634900
124378212,127977532,121703303
124448328,128047649,121773420
124522535,128121856,121847626
124593366,128192686,121918457
124660301,128259622,121985392
124730938,128330258,122056029
124800141,128399462,122125233
124869578,128468898,122194669
124939602,128538923,122264694
125005290,128604610,122330381
125072012,128671333,122397103
125144003,128743323,122469094
125212565,128811885,122537656
125283201,128882522,122608293
125354130,128953450,122679221
125421147,129020468,122746238
125491504,129090825,122816595
125565634,129164954,122890725
125633760,129233081,122958852
125703309,129302630,123028401
125767681,129367002,123092772
125837703,129437024,123162794
125904049,129503370,123229140
125976873,129576194,123301964
126046456,129645777,123371548
126114385,129713706,123439476
126185455,129784776,123510546
126252562,129851882,123577653
126322279,129921600,123647371
126391133,129990454,123716225
126464997,130064317,123790088
126537957,130137277,123863048
126611678,130210999,123936769
126682125,130281445,124007216
126753605,130352926,124078697
126818487,130417808,124143578
126883153,130482473,124208244
126947919,130547239,124273010
127016812,130616132,124341903
127087673,130686994,124412765
127148825,130748146,124473917
127218893,130818213,124543984
127290335,130889656,124615426
127353855,130953175,124678946
127423009,131022330,124748100
127489286,131088606,124814377
127560498,131159819,124885589
127625217,131224538,124950308
127688868,131288188,125013959
127758420,131357740,125083511
127821098,131420418,125146189
127890868,131490189,125215959
127954971,131554291,125280062
128025504,131624825,125350595
128094354,131693675,125419445
128163797,131763118,125488888
128237154,131836475,125562246
128307264,131906585,125632356
128373615,131972936,125698706
128443174,132042495,125768266
128508219,132107539,125833310
128573343,132172664,125898434
128641148,132240469,125966239
128709908,132309229,126034999
128779624,132378944,126104715
128845202,132444523,126170294
128910595,132509916,126235687
128975185,132574506,126300277
129045157,132644477,126370248
129114320,132713640,126439411
129184035,132783356,126509126
129255038,132854359,126580129
129321277,132920598,126646369
129392047,132991367,126717138
129458572,133057892,126783663
129529712,133129033,126854804
129600333,133199653,126925424
129667330,133266650,126992421
129733640,133332961,127058732
129797798,133397118,127122889
129869073,133468394,127194164
129933728,133533049,127258819
130001211,133600532,127326302
130068031,133667352,127393123
130138017,133737337,127463108
130209346,133808667,127534438
130277046,133876367,127602138
130351636,133950956,127676727
130425824,134025145,127750915
130498722,134098043,127823814
130563067,134162388,127888158
130629930,134229251,127955022
130695516,134294837,128020607
130756272,134355593,128081363
130822967,134422288,128148059
130892502,134491822,128217593
130963496,134562817,128288588
131033788,134633108,128358879
131099816,134699137,128424908
131170947,134770268,128496039
131238851,134838172,128563943
131311188,134910509,128636280
131381762,134981083,128706853
131455645,135054965,128780736
131528296,135127616,128853387
131598798,135198119,128923889
131668130,135267450,128993221
131734327,135333648,129059418
131805045,135404365,129130136
131873588,135472908,129198679
131942949,135542270,129268040
132014460,135613780,129339551
132088045,135687365,129413136
132154772,135754093,129479864
132223744,135823064,129548835
132292373,135891694,129617465
132361584,135960904,129686675
132426816,136026137,129751907
132497282,136096603,129822373
132569369,136168689,129894460
132634683,136234004,129959775
132704562,136303882,130029653
132774466,136373786,130099557
132844171,136443491,130169262
132915426,136514747,130240517
132982790,136582111,130307881
133054869,136654189,130379960
133121647,136720968,130446739
133186963,136786284,130512054
133260951,136860272,130586042
133326241,136925561,130651332
133391409,136990730,130716501
133461052,137060373,130786144
133532358,137131679,130857449
133597853,137197173,130922944
133661577,137260898,130986669
133727404,137326724,131052495
133798002,137397323,131123094
133859857,137459178,131184949
133929568,137528889,131254659
133999719,137599040,131324810
134069668,137668989,131394760
134140105,137739425,131465196
134210908,137810229,131536000
134284247,137883568,131609338
134351912,137951233,131677003
134422444,138021764,131747535
134490792,138090113,131815883
134559952,138159273,131885044
134628079,138227400,131953170
134695963,138295284,132021054
134766117,138365438,132091208
134834524,138433844,132159615
134898857,138498178,132223949
134962975,138562295,132288066
135031401,138630721,132356492
135097475,138696796,132422566
135170081,138769402,132495172
135235578,138834898,132560669
135300456,138899777,132625547
135368528,138967849,132693620
135434648,139033969,132759740
135499755,139099076,132824846
135568544,139167865,132893636
135637094,139236415,132962185
135705077,139304397,133030168
135770191,139369511,133095282
135839089,139438409,133164180
135909399,139508720,133234491
135976393,139575714,133301485
136048313,139647634,133373405
136116682,139716002,133441773
136181113,139780434,133506205
136249282,139848603,133574373
136316852,139916173,133641944
136385148,139984468,133710239
136452519,140051839,133777610
136525599,140124920,133850690
136592851,140192172,133917943
136658705,140258026,133983797
136729254,140328575,134054346
136798504,140397825,134123595
136870482,140469803,134195573
136942109,140541430,134267200
137008327,140607648,134333418
137072285,140671606,134397377
137134328,140733649,134459420
137201385,140800706,134526477
137272236,140871557,134597328
137336535,140935856,134661627
137404893,141004214,134729984
137474290,141073611,134799381
137534664,141133984,134859755
137602572,141201893,134927664
137670241,141269562,134995333
137739361,141338682,135064452
137805232,141404553,135130323
